sample_idx,timestamp_ms,route_id,ship_x,ship_y,heading_deg,target_heading_deg,rudder_command,dist_to_dest,cross_track_error
205,1788282957682,route_1788282957382,551.1123433901156,2350,69.3181458159844,356.8527847771825,-35,3289.240918105605,-14.906258306607103
206,1788282958052,route_1788282957382,551.9643326875497,2350,69.19319349997227,354.13964134918245,-35,3288.55483386835,-15.466183007386539
207,1788282958315,route_1788282957382,563.2672050551977,2350,67.27535579014102,353.08352822207667,-35,3279.460295831835,-21.803503929652873
208,1788282958567,route_1788282957382,586.0652305376593,2350,65.52631526182824,355.7696395241191,-35,3261.158533252277,-34.66327512930988
209,1788282958837,route_1788282958834,605.0105773443054,2350,64.3242847532689,356.248734581769,-35,3245.9929303211575,-45.653493313454995
210,1788282959256,route_1788282958834,610.2092499824297,2350,63.44805131056836,348.2281232133912,-35,3241.8383872236086,0
211,1788282959516,route_1788282958834,634.2080285202173,2350,59.94359306438923,356.20878528134955,-35,3222.698937367577,-17.414079992014223
212,1788282959767,route_1788282958834,654.2820867352982,2350,57.3079776386175,356.4859417405882,-35,3206.739729681345,-29.44416873118498
213,1788282960207,route_1788282958834,663.6417125989447,2350,56.39131069189676,356.74339420374656,-35,3199.314514402736,-35.051525466873294
214,1788282960469,route_1788282958834,721.39925902101,2350,52.13808961280097,357.39696606419045,-35,3153.7218699786445,-70.28628008166496
215,1788282960719,route_1788282958834,765.1461888034199,2350,49.08506450987102,357.59624796865285,-35,3119.4571774426577,-97.27190202852618
216,1788282961199,route_1788282958834,792.3294997197496,2350,47.198603007055624,357.6561902163842,-35,3098.286177537471,-114.02988439349227
217,1788282961469,route_1788282958834,861.7211748569223,2350,42.44462270976476,357.9264907073998,-35,3044.6753298360877,-156.88869628053254
218,1788282961731,route_1788282961685,887.973125997359,2350,39.10230061157807,356.51225580255027,-35,3024.5608385533305,-4.081264657193454
219,1788282962242,route_1788282961685,896.2990346792307,2350,37.07099125538065,357.3353352420502,-35,3018.2011426708864,-9.385342315855857
220,1788282962498,route_1788282961685,927.5702834194094,2350,50.46205087269681,357.37328754659103,-35,2994.4009111671307,-30.093598327268847
221,1788282962750,route_1788282961685,945.7016509274359,2350,50.54690484209618,357.39686233680845,-35,2980.664531045265,-42.4361922558253
222,1788282963283,route_1788282961685,955.1797254292997,2350,50.68712826540889,357.1512584650832,-35,2973.502659343636,-48.76607392169475
223,1788282963534,route_1788282963399,995.049381698415,2350,49.679519574670906,358.1027726309984,-35,2943.5195309609453,-13.677531570043824
224,1788282963801,route_1788282963399,1008.6815840792939,2350,50.1242859557791,357.5236172647474,-35,2933.321734817583,-23.096415594023025
225,1788282964316,route_1788282963399,1013.868733418311,2350,50.30665872539532,356.96145616987127,-35,2929.448739050755,-26.637469739764544
226,1788282964581,route_1788282963399,1072.2729957200918,2350,48.94035923584045,357.4979122663337,-35,2886.125812355025,-65.19174412402815
227,1788282964928,route_1788282964926,1110.8609963671886,2350,48.234166763355404,357.61642565012886,-35,2857.7966646526647,-91.39502593533062
228,1788282965303,route_1788282964926,1115.8828700226434,2350,42.436595288263675,347.0570754243749,-35,2854.127574490155,0
229,1788282965566,route_1788282964926,1142.4473767412087,2350,38.66033617143779,357.20760810217735,-35,2834.78796340734,-20.191326247400955
230,1788282965831,route_1788282964926,1153.2552265305014,2350,36.09167028127234,356.7450263462118,-35,2826.9531598038034,-27.36002440222724
231,1788282966305,route_1788282964926,1156.7872321665668,2350,34.68530091305723,355.51469077745514,-35,2824.397000182085,-29.786435656902153
232,1788282966563,route_1788282964926,1156.7872321665668,2350,34.68530091305723,355.51469077745514,-35,2824.397000182085,-29.786435656902153
233,1788282966814,route_1788282964926,1156.7872321665668,2350,34.68530091305723,355.51469077745514,-35,2824.397000182085,-29.786435656902153
234,1788282967082,route_1788282964926,1156.7872321665668,2350,34.68530091305723,355.51469077745514,-35,2824.397000182085,-29.786435656902153
235,1788282967346,route_1788282964926,1156.7872321665668,2350,34.68530091305723,355.51469077745514,-35,2824.397000182085,-29.786435656902153
236,1788282967614,route_1788282964926,1156.7872321665668,2350,34.68530091305723,355.51469077745514,-35,2824.397000182085,-29.786435656902153
237,1788282967868,route_1788282964926,1156.7872321665668,2350,34.68530091305723,355.51469077745514,-35,2824.397000182085,-29.786435656902153
238,1788282968129,route_1788282964926,1156.7872321665668,2350,34.68530091305723,355.51469077745514,-35,2824.397000182085,-29.786435656902153
239,1788282968383,route_1788282964926,1156.7872321665668,2350,34.68530091305723,355.51469077745514,-35,2824.397000182085,-29.786435656902153
240,1788282969014,route_1788282968710,399.99956441676426,1800.0011701935914,329.999991424716,110.41686550010883,-10.891818101478567,3130.496081423795,0
241,1788282969309,route_1788282969306,400.02123980689464,1800.1772466052707,329.9982376030289,71.16758039850129,-10.891859302566628,3130.5554426401136,-0.1528457309354253
242,1788282969566,route_1788282969306,400.4179662679982,1800.54010037939,329.99311346818536,27.015870777207226,-9.035428032118944,3130.362940038379,-0.4669994432354294
243,1788282970083,route_1788282969306,400.86986689393126,1800.69245766441,329.98965659043506,13.470857678234552,-9.03703512040338,3130.026974807144,-0.7908446044402682
244,1788282970346,route_1788282969306,402.775397642863,1800.8010957080821,329.9796022941134,359.3708630675387,-7.847690349125696,3128.371650838341,-1.6870648717025836
245,1788282970598,route_1788282969306,404.63229023257344,1800.7432251444723,329.97115533047486,357.63590335487817,-7.659827821022009,3126.6854999501506,-2.4152849890892507
246,1788282971175,route_1788282970833,405.7516408031509,1800.6937148621537,329.96615680480966,357.3745051805728,-7.532902880328038,3125.662613867438,-2.8416631624203617
